C:\Documents and Settings\Wintest\Desktop\runs\190813 Anna\15% v20_20%.CSV

"Points","Elapsed Time ","Scan Time ","Disp  ","Load 2 ","E11    ","E12    ","E22    ","Axial cmd","Axial err",
"      ","Sec          ","Sec       ","mm    ","N      ","%      ","%      ","%      ","V        ","%        ",
     258,         8.5838,      8.5838,   0.001,    -0.03,     0.00,     0.00,     0.00,      0.003,       0.01,
     259,         8.6172,      8.6172,   0.004,    -0.03,     0.00,     0.00,     0.00,      0.009,       0.03,
     260,         8.6506,      8.6506,   0.005,    -0.02,     0.00,     0.00,     0.00,      0.020,       0.13,
     261,         8.6840,      8.6840,   0.014,    -0.03,     0.00,     0.00,     0.00,      0.034,       0.12,
     262,         8.7174,      8.7174,   0.029,    -0.03,     0.00,     0.00,     0.00,      0.052,       0.08,
     263,         8.7508,      8.7508,   0.042,    -0.01,     0.00,     0.00,     0.00,      0.074,       0.09,
     264,         8.7842,      8.7842,   0.057,     0.00,     0.00,     0.00,     0.00,      0.096,       0.09,
     265,         8.8176,      8.8176,   0.071,     0.02,     0.00,     0.00,     0.00,      0.120,       0.11,
     266,         8.8510,      8.8510,   0.087,     0.02,     0.00,     0.00,     0.00,      0.143,       0.09,
     267,         8.8844,      8.8844,   0.102,     0.00,     0.00,     0.00,     0.00,      0.166,       0.10,
     268,         8.9178,      8.9178,   0.115,     0.02,     0.00,     0.00,     0.00,      0.186,       0.09,
     269,         8.9512,      8.9512,   0.128,     0.03,     0.00,     0.00,     0.00,      0.203,       0.06,
     270,         8.9846,      8.9846,   0.138,     0.03,     0.00,     0.00,     0.00,      0.216,       0.04,
     271,         9.0180,      9.0180,   0.145,     0.00,     0.00,     0.00,     0.00,      0.225,       0.02,
     272,         9.0514,      9.0514,   0.149,     0.05,     0.00,     0.00,     0.00,      0.229,       0.00,
     273,         9.0848,      9.0848,   0.149,     0.01,     0.00,     0.00,     0.00,      0.228,      -0.02,
     274,         9.1182,      9.1182,   0.147,     0.03,     0.00,     0.00,     0.00,      0.222,      -0.05,
     275,         9.1516,      9.1516,   0.144,     0.02,     0.00,     0.00,     0.00,      0.211,      -0.10,
     276,         9.1850,      9.1850,   0.137,     0.01,     0.00,     0.00,     0.00,      0.197,      -0.14,
     277,         9.2184,      9.2184,   0.122,     0.01,     0.00,     0.00,     0.00,      0.178,      -0.10,
     278,         9.2518,      9.2518,   0.108,     0.02,     0.00,     0.00,     0.00,      0.157,      -0.09,
     279,         9.2852,      9.2852,   0.094,     0.00,     0.00,     0.00,     0.00,      0.134,      -0.10,
     280,         9.3186,      9.3186,   0.079,    -0.01,     0.00,     0.00,     0.00,      0.111,      -0.10,
     281,         9.3520,      9.3520,   0.063,    -0.01,     0.00,     0.00,     0.00,      0.087,      -0.09,
     282,         9.3854,      9.3854,   0.047,    -0.01,     0.00,     0.00,     0.00,      0.065,      -0.08,
     283,         9.4188,      9.4188,   0.035,    -0.01,     0.00,     0.00,     0.00,      0.045,      -0.08,
     284,         9.4522,      9.4522,   0.023,    -0.01,     0.00,     0.00,     0.00,      0.028,      -0.07,
     285,         9.4856,      9.4856,   0.013,    -0.03,     0.00,     0.00,     0.00,      0.015,      -0.05,
     286,         9.5190,      9.5190,   0.007,    -0.03,     0.00,     0.00,     0.00,      0.006,      -0.05,
     287,         9.5524,      9.5524,   0.002,    -0.03,     0.00,     0.00,     0.00,      0.002,      -0.01,
     288,         9.5858,      9.5858,   0.001,    -0.05,     0.00,     0.00,     0.00,      0.004,       0.02,
     289,         9.6192,      9.6192,   0.002,    -0.03,     0.00,     0.00,     0.00,      0.010,       0.07,
     290,         9.6526,      9.6526,   0.007,    -0.03,     0.00,     0.00,     0.00,      0.020,       0.09,
     291,         9.6860,      9.6860,   0.014,    -0.05,     0.00,     0.00,     0.00,      0.035,       0.13,
     292,         9.7194,      9.7194,   0.028,    -0.01,     0.00,     0.00,     0.00,      0.054,       0.11,
     293,         9.7528,      9.7528,   0.043,    -0.01,     0.00,     0.00,     0.00,      0.075,       0.09,
     294,         9.7862,      9.7862,   0.057,    -0.01,     0.00,     0.00,     0.00,      0.098,       0.09,
     295,         9.8196,      9.8196,   0.072,     0.01,     0.00,     0.00,     0.00,      0.121,       0.10,
     296,         9.8530,      9.8530,   0.088,     0.02,     0.00,     0.00,     0.00,      0.144,       0.09,
     297,         9.8864,      9.8864,   0.103,     0.01,     0.00,     0.00,     0.00,      0.167,       0.09,
     298,         9.9198,      9.9198,   0.116,     0.02,     0.00,     0.00,     0.00,      0.186,       0.07,
     299,         9.9532,      9.9532,   0.128,     0.00,     0.00,     0.00,     0.00,      0.203,       0.06,
     300,         9.9866,      9.9866,   0.138,     0.03,     0.00,     0.00,     0.00,      0.216,       0.04,
     301,        10.0200,     10.0200,   0.143,     0.03,     0.00,     0.00,     0.00,      0.225,       0.04,
     302,        10.0534,     10.0534,   0.148,     0.05,     0.00,     0.00,     0.00,      0.228,       0.01,
     303,        10.0868,     10.0868,   0.148,     0.03,     0.00,     0.00,     0.00,      0.227,      -0.01,
     304,        10.1202,     10.1202,   0.147,     0.03,     0.00,     0.00,     0.00,      0.221,      -0.06,
     305,        10.1536,     10.1536,   0.143,     0.03,     0.00,     0.00,     0.00,      0.210,      -0.11,
     306,        10.1870,     10.1870,   0.136,     0.03,     0.00,     0.00,     0.00,      0.195,      -0.14,
     307,        10.2204,     10.2204,   0.121,     0.01,     0.00,     0.00,     0.00,      0.176,      -0.10,
     308,        10.2538,     10.2538,   0.108,     0.01,     0.00,     0.00,     0.00,      0.155,      -0.10,
     309,        10.2872,     10.2872,   0.091,     0.01,     0.00,     0.00,     0.00,      0.132,      -0.08,
     310,        10.3206,     10.3206,   0.076,     0.00,     0.00,     0.00,     0.00,      0.109,      -0.09,
     311,        10.3540,     10.3540,   0.062,     0.01,     0.00,     0.00,     0.00,      0.085,      -0.09,
     312,        10.3874,     10.3874,   0.047,     0.01,     0.00,     0.00,     0.00,      0.063,      -0.09,
     313,        10.4208,     10.4208,   0.034,    -0.03,     0.00,     0.00,     0.00,      0.044,      -0.08,
     314,        10.4542,     10.4542,   0.022,    -0.03,     0.00,     0.00,     0.00,      0.027,      -0.07,
     315,        10.4876,     10.4876,   0.013,    -0.03,     0.00,     0.00,     0.00,      0.014,      -0.05,
     316,        10.5210,     10.5210,   0.007,    -0.05,     0.00,     0.00,     0.00,      0.006,      -0.05,
     317,        10.5544,     10.5544,   0.001,    -0.02,     0.00,     0.00,     0.00,      0.002,       0.01,
     318,        10.5878,     10.5878,   0.001,    -0.05,     0.00,     0.00,     0.00,      0.004,       0.02,
     319,        10.6212,     10.6212,   0.004,    -0.05,     0.00,     0.00,     0.00,      0.010,       0.03,
     320,        10.6546,     10.6546,   0.005,    -0.02,     0.00,     0.00,     0.00,      0.021,       0.13,
     321,        10.6880,     10.6880,   0.013,    -0.02,     0.00,     0.00,     0.00,      0.036,       0.16,
     322,        10.7214,     10.7214,   0.030,    -0.01,     0.00,     0.00,     0.00,      0.055,       0.09,
     323,        10.7548,     10.7548,   0.043,    -0.01,     0.00,     0.00,     0.00,      0.076,       0.10,
     324,        10.7882,     10.7882,   0.057,    -0.01,     0.00,     0.00,     0.00,      0.099,       0.11,
     325,        10.8216,     10.8216,   0.073,    -0.01,     0.00,     0.00,     0.00,      0.122,       0.09,
     326,        10.8550,     10.8550,   0.088,     0.01,     0.00,     0.00,     0.00,      0.146,       0.10,
     327,        10.8884,     10.8884,   0.104,     0.03,     0.00,     0.00,     0.00,      0.168,       0.09,
     328,        10.9218,     10.9218,   0.117,     0.02,     0.00,     0.00,     0.00,      0.188,       0.08,
     329,        10.9552,     10.9552,   0.129,     0.03,     0.00,     0.00,     0.00,      0.204,       0.06,
     330,        10.9886,     10.9886,   0.138,     0.03,     0.00,     0.00,     0.00,      0.217,       0.04,
     331,        11.0220,     11.0220,   0.144,     0.03,     0.00,     0.00,     0.00,      0.225,       0.04,
     332,        11.0554,     11.0554,   0.148,     0.05,     0.00,     0.00,     0.00,      0.228,       0.01,
     333,        11.0888,     11.0888,   0.148,     0.05,     0.00,     0.00,     0.00,      0.227,       0.00,
     334,        11.1222,     11.1222,   0.148,     0.03,     0.00,     0.00,     0.00,      0.221,      -0.06,
     335,        11.1556,     11.1556,   0.144,     0.05,     0.00,     0.00,     0.00,      0.209,      -0.12,
     336,        11.1890,     11.1890,   0.135,     0.01,     0.00,     0.00,     0.00,      0.194,      -0.14,
     337,        11.2224,     11.2224,   0.120,     0.01,     0.00,     0.00,     0.00,      0.175,      -0.10,
     338,        11.2558,     11.2558,   0.107,     0.02,     0.00,     0.00,     0.00,      0.154,      -0.10,
     339,        11.2892,     11.2892,   0.090,    -0.01,     0.00,     0.00,     0.00,      0.131,      -0.08,
     340,        11.3226,     11.3226,   0.077,    -0.01,     0.00,     0.00,     0.00,      0.107,      -0.11,
     341,        11.3560,     11.3560,   0.061,    -0.01,     0.00,     0.00,     0.00,      0.084,      -0.09,
     342,        11.3894,     11.3894,   0.045,     0.00,     0.00,     0.00,     0.00,      0.062,      -0.08,
     343,        11.4228,     11.4228,   0.032,    -0.03,     0.00,     0.00,     0.00,      0.042,      -0.06,
     344,        11.4562,     11.4562,   0.022,    -0.02,     0.00,     0.00,     0.00,      0.026,      -0.07,
     345,        11.4896,     11.4896,   0.011,    -0.02,     0.00,     0.00,     0.00,      0.013,      -0.04,
     346,        11.5230,     11.5230,   0.006,    -0.03,     0.00,     0.00,     0.00,      0.005,      -0.03,
     347,        11.5564,     11.5564,   0.002,    -0.03,     0.00,     0.00,     0.00,      0.002,      -0.01,
     348,        11.5898,     11.5898,   0.001,    -0.03,     0.00,     0.00,     0.00,      0.004,       0.02,
     349,        11.6232,     11.6232,   0.004,    -0.03,     0.00,     0.00,     0.00,      0.010,       0.04,
     350,        11.6566,     11.6566,   0.006,     0.00,     0.00,     0.00,     0.00,      0.022,       0.13,
     351,        11.6900,     11.6900,   0.014,    -0.01,     0.00,     0.00,     0.00,      0.037,       0.15,
     352,        11.7234,     11.7234,   0.031,    -0.01,     0.00,     0.00,     0.00,      0.056,       0.08,
     353,        11.7568,     11.7568,   0.044,    -0.01,     0.00,     0.00,     0.00,      0.078,       0.09,
     354,        11.7902,     11.7902,   0.059,     0.01,     0.00,     0.00,     0.00,      0.101,       0.09,
     355,        11.8236,     11.8236,   0.075,     0.01,     0.00,     0.00,     0.00,      0.124,       0.09,
     356,        11.8570,     11.8570,   0.090,     0.00,     0.00,     0.00,     0.00,      0.148,       0.09,
     357,        11.8904,     11.8904,   0.104,     0.01,     0.00,     0.00,     0.00,      0.170,       0.09,
     358,        11.9238,     11.9238,   0.117,     0.01,     0.00,     0.00,     0.00,      0.190,       0.09,
     359,        11.9572,     11.9572,   0.130,     0.02,     0.00,     0.00,     0.00,      0.206,       0.05,
     360,        11.9906,     11.9906,   0.138,     0.03,     0.00,     0.00,     0.00,      0.218,       0.05,
     361,        12.0240,     12.0240,   0.145,     0.03,     0.00,     0.00,     0.00,      0.226,       0.03,
     362,        12.0574,     12.0574,   0.148,     0.03,     0.00,     0.00,     0.00,      0.229,       0.01,
     363,        12.0908,     12.0908,   0.149,     0.06,     0.00,     0.00,     0.00,      0.227,      -0.02,
     364,        12.1242,     12.1242,   0.148,     0.03,     0.00,     0.00,     0.00,      0.221,      -0.06,
     365,        12.1576,     12.1576,   0.143,     0.03,     0.00,     0.00,     0.00,      0.209,      -0.12,
     366,        12.1910,     12.1910,   0.135,     0.03,     0.00,     0.00,     0.00,      0.194,      -0.14,
     367,        12.2244,     12.2244,   0.121,     0.01,     0.00,     0.00,     0.00,      0.175,      -0.12,
     368,        12.2578,     12.2578,   0.106,     0.00,     0.00,     0.00,     0.00,      0.153,      -0.09,
     369,        12.2912,     12.2912,   0.091,     0.01,     0.00,     0.00,     0.00,      0.130,      -0.09,
     370,        12.3246,     12.3246,   0.075,    -0.01,     0.00,     0.00,     0.00,      0.107,      -0.09,
     371,        12.3580,     12.3580,   0.059,    -0.01,     0.00,     0.00,     0.00,      0.083,      -0.08,
     372,        12.3914,     12.3914,   0.046,    -0.01,     0.00,     0.00,     0.00,      0.061,      -0.10,
     373,        12.4248,     12.4248,   0.033,    -0.03,     0.00,     0.00,     0.00,      0.042,      -0.09,
     374,        12.4582,     12.4582,   0.021,    -0.01,     0.00,     0.00,     0.00,      0.025,      -0.07,
     375,        12.4916,     12.4916,   0.011,    -0.02,     0.00,     0.00,     0.00,      0.013,      -0.04,
     376,        12.5250,     12.5250,   0.005,    -0.02,     0.00,     0.00,     0.00,      0.005,      -0.03,
     377,        12.5584,     12.5584,   0.001,    -0.02,     0.00,     0.00,     0.00,      0.002,       0.01,
     378,        12.5918,     12.5918,   0.000,    -0.02,     0.00,     0.00,     0.00,      0.004,       0.04,
     379,        12.6252,     12.6252,   0.004,    -0.03,     0.00,     0.00,     0.00,      0.011,       0.05,
     380,        12.6586,     12.6586,   0.007,    -0.03,     0.00,     0.00,     0.00,      0.023,       0.12,
     381,        12.6920,     12.6920,   0.016,    -0.01,     0.00,     0.00,     0.00,      0.038,       0.13,
     382,        12.7254,     12.7254,   0.031,    -0.02,     0.00,     0.00,     0.00,      0.057,       0.10,
     383,        12.7588,     12.7588,   0.045,     0.00,     0.00,     0.00,     0.00,      0.079,       0.10,
     384,        12.7922,     12.7922,   0.060,     0.00,     0.00,     0.00,     0.00,      0.102,       0.11,
     385,        12.8256,     12.8256,   0.075,     0.00,     0.00,     0.00,     0.00,      0.126,       0.10,
     386,        12.8590,     12.8590,   0.091,     0.01,     0.00,     0.00,     0.00,      0.149,       0.09,
     387,        12.8924,     12.8924,   0.105,     0.01,     0.00,     0.00,     0.00,      0.171,       0.09,
     388,        12.9258,     12.9258,   0.119,     0.01,     0.00,     0.00,     0.00,      0.190,       0.08,
     389,        12.9592,     12.9592,   0.130,     0.02,     0.00,     0.00,     0.00,      0.207,       0.07,
     390,        12.9926,     12.9926,   0.139,     0.05,     0.00,     0.00,     0.00,      0.219,       0.05,
     391,        13.0260,     13.0260,   0.146,     0.02,     0.00,     0.00,     0.00,      0.226,       0.02,
     392,        13.0594,     13.0594,   0.149,     0.05,     0.00,     0.00,     0.00,      0.229,       0.00,
     393,        13.0928,     13.0928,   0.148,     0.00,     0.00,     0.00,     0.00,      0.227,      -0.01,
     394,        13.1262,     13.1262,   0.147,     0.03,     0.00,     0.00,     0.00,      0.220,      -0.06,
     395,        13.1596,     13.1596,   0.144,     0.01,     0.00,     0.00,     0.00,      0.208,      -0.13,
     396,        13.1930,     13.1930,   0.134,     0.03,     0.00,     0.00,     0.00,      0.193,      -0.14,
     397,        13.2264,     13.2264,   0.120,     0.00,     0.00,     0.00,     0.00,      0.173,      -0.11,
     398,        13.2598,     13.2598,   0.107,     0.01,     0.00,     0.00,     0.00,      0.152,      -0.12,
     399,        13.2932,     13.2932,   0.090,     0.01,     0.00,     0.00,     0.00,      0.128,      -0.09,
     400,        13.3266,     13.3266,   0.075,    -0.01,     0.00,     0.00,     0.00,      0.105,      -0.10,
